id,dimension,level,name_cn,counterpart_central_body,candidate_url,site_key,coverage_status,notes
liaoning.sjt,dept,provincial,辽宁省审计厅,cnao,https://sjt.ln.gov.cn,,reachable_uncrawled,alt=https://ln.gov.cn/sjt/
liaoning.wsb,dept,provincial,辽宁省人民政府外事办公室,mfa,https://wsb.ln.gov.cn,,reachable_uncrawled,alt=https://ln.gov.cn/wsb/
liaoning.gzw,dept,provincial,辽宁省国有资产监督管理委员会,sasac,https://gzw.ln.gov.cn,,reachable_uncrawled,alt=https://ln.gov.cn/gzw/
liaoning.scjgj,dept,provincial,辽宁省市场监督管理局,samr,https://scjgj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/scjgj/
liaoning.tjj,dept,provincial,辽宁省统计局,nbs,https://tjj.ln.gov.cn,,reachable_uncrawled,alt=https://ln.gov.cn/tjj/
liaoning.ybj,dept,provincial,辽宁省医疗保障局,nhsa,https://ybj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/ybj/
liaoning.tyjr,dept,provincial,辽宁省体育局,gas,https://tyjr.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/tyjr/
liaoning.gbdst,dept,provincial,辽宁省广播电视局,nrta,https://gbdst.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/gbdst/
liaoning.jrjgj,dept,provincial,辽宁省地方金融监督管理局,nfra,https://jrjgj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/jrjgj/
liaoning.sjaqj,dept,provincial,辽宁省政务服务和数据管理局,nda,https://sjaqj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/sjaqj/
liaoning.ylj,dept,provincial,辽宁省林业和草原局,forestry,https://ylj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/ylj/
liaoning.nyj,dept,provincial,辽宁省能源局,nea,https://nyj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/nyj/
liaoning.yjglj,dept,provincial,辽宁省药品监督管理局,nmpa,https://yjglj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/yjglj/
liaoning.zscqj,dept,provincial,辽宁省知识产权局,cnipa,https://zscqj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/zscqj/
liaoning.xfj,dept,provincial,辽宁省信访局,xinfang,https://xfj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/xfj/
liaoning.jgswglj,dept,provincial,辽宁省机关事务管理局,ggj,https://jgswglj.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/jgswglj/
liaoning.tax,dept,provincial,国家税务总局辽宁省税务局,chinatax,https://tax.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/tax/
liaoning.customs,dept,provincial,辽宁省海关,gacc,https://customs.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/customs/
liaoning.pboc_br,dept,provincial,中国人民银行辽宁省分行,pbc,https://pboc_br.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/pboc_br/
liaoning.p_office,dept,provincial,中共辽宁省委员会办公厅,cpc_general_office,https://p_office.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/p_office/
liaoning.p_org,dept,provincial,中共辽宁省委组织部,cpc_org_dept,https://p_org.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/p_org/
liaoning.p_prop,dept,provincial,中共辽宁省委宣传部,cpc_propaganda,https://p_prop.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/p_prop/
liaoning.p_ufwd,dept,provincial,中共辽宁省委统战部,cpc_united_front,https://p_ufwd.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/p_ufwd/
liaoning.p_plac,dept,provincial,中共辽宁省委政法委员会,cpc_plac,https://p_plac.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/p_plac/
liaoning.p_cyber,dept,provincial,辽宁省委网信办,cac,https://p_cyber.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/p_cyber/
liaoning.p_ccdi,dept,provincial,中共辽宁省纪委监委,cpc_ccdi_nsc,https://p_ccdi.ln.gov.cn,,blackhole,alt=https://ln.gov.cn/p_ccdi/
geo.jilin,geo,provincial,吉林省人民政府,,https://jl.gov.cn,jilin,crawled,province portal
jilin.fgw,dept,provincial,吉林省发展和改革委员会,ndrc,https://fgw.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/fgw/
jilin.edu,dept,provincial,吉林省教育厅,moe,https://edu.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/edu/
jilin.kjt,dept,provincial,吉林省科学技术厅,most,https://kjt.jl.gov.cn,jl_kjt,crawled,alt=https://jl.gov.cn/kjt/
jilin.gxt,dept,provincial,吉林省工业和信息化厅,miit,https://gxt.jl.gov.cn,jl_gxt,crawled,alt=https://jl.gov.cn/gxt/
jilin.mzw,dept,provincial,吉林省民族宗教事务委员会,neac,https://mzw.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/mzw/
jilin.ga,dept,provincial,吉林省公安厅,mps,https://ga.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/ga/
jilin.at,dept,provincial,吉林省国家安全厅,mss,https://at.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/at/
jilin.mzt,dept,provincial,吉林省民政厅,mca,https://mzt.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/mzt/
jilin.sft,dept,provincial,吉林省司法厅,moj,https://sft.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/sft/
jilin.czt,dept,provincial,吉林省财政厅,mof,https://czt.jl.gov.cn,jl_czt,crawled,alt=https://jl.gov.cn/czt/
jilin.hrss,dept,provincial,吉林省人力资源和社会保障厅,mohrss,https://hrss.jl.gov.cn,jl_hrss,crawled,alt=https://jl.gov.cn/hrss/
jilin.zrzyt,dept,provincial,吉林省自然资源厅,mnr,https://zrzyt.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/zrzyt/
jilin.sthjt,dept,provincial,吉林省生态环境厅,mee,https://sthjt.jl.gov.cn,jl_sthjt,crawled,alt=https://jl.gov.cn/sthjt/
jilin.zjt,dept,provincial,吉林省住房和城乡建设厅,mohurd,https://zjt.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/zjt/
jilin.jtyst,dept,provincial,吉林省交通运输厅,mot,https://jtyst.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/jtyst/
jilin.slt,dept,provincial,吉林省水利厅,mwr,https://slt.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/slt/
jilin.nynct,dept,provincial,吉林省农业农村厅,mara,https://nynct.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/nynct/
jilin.swt,dept,provincial,吉林省商务厅,mofcom,https://swt.jl.gov.cn,jl_swt,crawled,alt=https://jl.gov.cn/swt/
jilin.whlyt,dept,provincial,吉林省文化和旅游厅,mct,https://whlyt.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/whlyt/
jilin.wjw,dept,provincial,吉林省卫生健康委员会,nhc,https://wjw.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/wjw/
jilin.tyj,dept,provincial,吉林省退役军人事务厅,mva,https://tyj.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/tyj/
jilin.yjt,dept,provincial,吉林省应急管理厅,mem,https://yjt.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/yjt/
jilin.sjt,dept,provincial,吉林省审计厅,cnao,https://sjt.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/sjt/
jilin.wsb,dept,provincial,吉林省人民政府外事办公室,mfa,https://wsb.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/wsb/
jilin.gzw,dept,provincial,吉林省国有资产监督管理委员会,sasac,https://gzw.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/gzw/
jilin.scjgj,dept,provincial,吉林省市场监督管理局,samr,https://scjgj.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/scjgj/
jilin.tjj,dept,provincial,吉林省统计局,nbs,https://tjj.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/tjj/
jilin.ybj,dept,provincial,吉林省医疗保障局,nhsa,https://ybj.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/ybj/
jilin.tyjr,dept,provincial,吉林省体育局,gas,https://tyjr.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/tyjr/
jilin.gbdst,dept,provincial,吉林省广播电视局,nrta,https://gbdst.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/gbdst/
jilin.jrjgj,dept,provincial,吉林省地方金融监督管理局,nfra,https://jrjgj.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/jrjgj/
jilin.sjaqj,dept,provincial,吉林省政务服务和数据管理局,nda,https://sjaqj.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/sjaqj/
jilin.ylj,dept,provincial,吉林省林业和草原局,forestry,https://ylj.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/ylj/
jilin.nyj,dept,provincial,吉林省能源局,nea,https://nyj.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/nyj/
jilin.yjglj,dept,provincial,吉林省药品监督管理局,nmpa,https://yjglj.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/yjglj/
jilin.zscqj,dept,provincial,吉林省知识产权局,cnipa,https://zscqj.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/zscqj/
jilin.xfj,dept,provincial,吉林省信访局,xinfang,https://xfj.jl.gov.cn,,reachable_uncrawled,alt=https://jl.gov.cn/xfj/
jilin.jgswglj,dept,provincial,吉林省机关事务管理局,ggj,https://jgswglj.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/jgswglj/
jilin.tax,dept,provincial,国家税务总局吉林省税务局,chinatax,https://tax.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/tax/
jilin.customs,dept,provincial,吉林省海关,gacc,https://customs.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/customs/
jilin.pboc_br,dept,provincial,中国人民银行吉林省分行,pbc,https://pboc_br.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/pboc_br/
jilin.p_office,dept,provincial,中共吉林省委员会办公厅,cpc_general_office,https://p_office.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/p_office/
jilin.p_org,dept,provincial,中共吉林省委组织部,cpc_org_dept,https://p_org.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/p_org/
jilin.p_prop,dept,provincial,中共吉林省委宣传部,cpc_propaganda,https://p_prop.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/p_prop/
jilin.p_ufwd,dept,provincial,中共吉林省委统战部,cpc_united_front,https://p_ufwd.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/p_ufwd/
jilin.p_plac,dept,provincial,中共吉林省委政法委员会,cpc_plac,https://p_plac.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/p_plac/
jilin.p_cyber,dept,provincial,吉林省委网信办,cac,https://p_cyber.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/p_cyber/
jilin.p_ccdi,dept,provincial,中共吉林省纪委监委,cpc_ccdi_nsc,https://p_ccdi.jl.gov.cn,,blackhole,alt=https://jl.gov.cn/p_ccdi/
geo.heilongjiang,geo,provincial,黑龙江省人民政府,,https://hlj.gov.cn,hlj,crawled,province portal
heilongjiang.fgw,dept,provincial,黑龙江省发展和改革委员会,ndrc,https://fgw.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/fgw/
heilongjiang.edu,dept,provincial,黑龙江省教育厅,moe,https://edu.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/edu/
heilongjiang.kjt,dept,provincial,黑龙江省科学技术厅,most,https://kjt.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/kjt/
heilongjiang.gxt,dept,provincial,黑龙江省工业和信息化厅,miit,https://gxt.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/gxt/
heilongjiang.mzw,dept,provincial,黑龙江省民族宗教事务委员会,neac,https://mzw.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/mzw/
heilongjiang.ga,dept,provincial,黑龙江省公安厅,mps,https://ga.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/ga/
heilongjiang.at,dept,provincial,黑龙江省国家安全厅,mss,https://at.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/at/
heilongjiang.mzt,dept,provincial,黑龙江省民政厅,mca,https://mzt.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/mzt/
heilongjiang.sft,dept,provincial,黑龙江省司法厅,moj,https://sft.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/sft/
heilongjiang.czt,dept,provincial,黑龙江省财政厅,mof,https://czt.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/czt/
heilongjiang.hrss,dept,provincial,黑龙江省人力资源和社会保障厅,mohrss,https://hrss.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/hrss/
heilongjiang.zrzyt,dept,provincial,黑龙江省自然资源厅,mnr,https://zrzyt.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/zrzyt/
heilongjiang.sthjt,dept,provincial,黑龙江省生态环境厅,mee,https://sthjt.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/sthjt/
heilongjiang.zjt,dept,provincial,黑龙江省住房和城乡建设厅,mohurd,https://zjt.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/zjt/
heilongjiang.jtyst,dept,provincial,黑龙江省交通运输厅,mot,https://jtyst.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/jtyst/
heilongjiang.slt,dept,provincial,黑龙江省水利厅,mwr,https://slt.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/slt/
heilongjiang.nynct,dept,provincial,黑龙江省农业农村厅,mara,https://nynct.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/nynct/
heilongjiang.swt,dept,provincial,黑龙江省商务厅,mofcom,https://swt.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/swt/
heilongjiang.whlyt,dept,provincial,黑龙江省文化和旅游厅,mct,https://whlyt.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/whlyt/
heilongjiang.wjw,dept,provincial,黑龙江省卫生健康委员会,nhc,https://wjw.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/wjw/
heilongjiang.tyj,dept,provincial,黑龙江省退役军人事务厅,mva,https://tyj.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/tyj/
heilongjiang.yjt,dept,provincial,黑龙江省应急管理厅,mem,https://yjt.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/yjt/
heilongjiang.sjt,dept,provincial,黑龙江省审计厅,cnao,https://sjt.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/sjt/
heilongjiang.wsb,dept,provincial,黑龙江省人民政府外事办公室,mfa,https://wsb.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/wsb/
heilongjiang.gzw,dept,provincial,黑龙江省国有资产监督管理委员会,sasac,https://gzw.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/gzw/
heilongjiang.scjgj,dept,provincial,黑龙江省市场监督管理局,samr,https://scjgj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/scjgj/
heilongjiang.tjj,dept,provincial,黑龙江省统计局,nbs,https://tjj.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/tjj/
heilongjiang.ybj,dept,provincial,黑龙江省医疗保障局,nhsa,https://ybj.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/ybj/
heilongjiang.tyjr,dept,provincial,黑龙江省体育局,gas,https://tyjr.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/tyjr/
heilongjiang.gbdst,dept,provincial,黑龙江省广播电视局,nrta,https://gbdst.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/gbdst/
heilongjiang.jrjgj,dept,provincial,黑龙江省地方金融监督管理局,nfra,https://jrjgj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/jrjgj/
heilongjiang.sjaqj,dept,provincial,黑龙江省政务服务和数据管理局,nda,https://sjaqj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/sjaqj/
heilongjiang.ylj,dept,provincial,黑龙江省林业和草原局,forestry,https://ylj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/ylj/
heilongjiang.nyj,dept,provincial,黑龙江省能源局,nea,https://nyj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/nyj/
heilongjiang.yjglj,dept,provincial,黑龙江省药品监督管理局,nmpa,https://yjglj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/yjglj/
heilongjiang.zscqj,dept,provincial,黑龙江省知识产权局,cnipa,https://zscqj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/zscqj/
heilongjiang.xfj,dept,provincial,黑龙江省信访局,xinfang,https://xfj.hlj.gov.cn,,reachable_uncrawled,alt=https://hlj.gov.cn/xfj/
heilongjiang.jgswglj,dept,provincial,黑龙江省机关事务管理局,ggj,https://jgswglj.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/jgswglj/
heilongjiang.tax,dept,provincial,国家税务总局黑龙江省税务局,chinatax,https://tax.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/tax/
heilongjiang.customs,dept,provincial,黑龙江省海关,gacc,https://customs.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/customs/
heilongjiang.pboc_br,dept,provincial,中国人民银行黑龙江省分行,pbc,https://pboc_br.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/pboc_br/
heilongjiang.p_office,dept,provincial,中共黑龙江省委员会办公厅,cpc_general_office,https://p_office.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/p_office/
heilongjiang.p_org,dept,provincial,中共黑龙江省委组织部,cpc_org_dept,https://p_org.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/p_org/
heilongjiang.p_prop,dept,provincial,中共黑龙江省委宣传部,cpc_propaganda,https://p_prop.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/p_prop/
heilongjiang.p_ufwd,dept,provincial,中共黑龙江省委统战部,cpc_united_front,https://p_ufwd.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/p_ufwd/
heilongjiang.p_plac,dept,provincial,中共黑龙江省委政法委员会,cpc_plac,https://p_plac.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/p_plac/
heilongjiang.p_cyber,dept,provincial,黑龙江省委网信办,cac,https://p_cyber.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/p_cyber/
heilongjiang.p_ccdi,dept,provincial,中共黑龙江省纪委监委,cpc_ccdi_nsc,https://p_ccdi.hlj.gov.cn,,blackhole,alt=https://hlj.gov.cn/p_ccdi/
geo.jiangsu,geo,provincial,江苏省人民政府,,https://jiangsu.gov.cn,js,crawled,province portal
jiangsu.fgw,dept,provincial,江苏省发展和改革委员会,ndrc,https://fgw.jiangsu.gov.cn,,blackhole,alt=https://jiangsu.gov.cn/fgw/
jiangsu.edu,dept,provincial,江苏省教育厅,moe,https://edu.jiangsu.gov.cn,,blackhole,alt=https://jiangsu.gov.cn/edu/
jiangsu.kjt,dept,provincial,江苏省科学技术厅,most,https://kjt.jiangsu.gov.cn,,blackhole,alt=https://jiangsu.gov.cn/kjt/
jiangsu.gxt,dept,provincial,江苏省工业和信息化厅,miit,https://gxt.jiangsu.gov.cn,js_gxt,crawled,alt=https://jiangsu.gov.cn/gxt/
jiangsu.mzw,dept,provincial,江苏省民族宗教事务委员会,neac,https://mzw.jiangsu.gov.cn,,reachable_uncrawled,alt=https://jiangsu.gov.cn/mzw/
jiangsu.ga,dept,provincial,江苏省公安厅,mps,https://ga.jiangsu.gov.cn,,blackhole,alt=https://jiangsu.gov.cn/ga/
jiangsu.at,dept,provincial,江苏省国家安全厅,mss,https://at.jiangsu.gov.cn,,blackhole,alt=https://jiangsu.gov.cn/at/
jiangsu.mzt,dept,provincial,江苏省民政厅,mca,https://mzt.jiangsu.gov.cn,js_mzt,crawled,alt=https://jiangsu.gov.cn/mzt/
jiangsu.sft,dept,provincial,江苏省司法厅,moj,https://sft.jiangsu.gov.cn,js_sft,crawled,alt=https://jiangsu.gov.cn/sft/
jiangsu.czt,dept,provincial,江苏省财政厅,mof,https://czt.jiangsu.gov.cn,js_czt,crawled,alt=https://jiangsu.gov.cn/czt/
jiangsu.hrss,dept,provincial,江苏省人力资源和社会保障厅,mohrss,https://hrss.jiangsu.gov.cn,,blackhole,alt=https://jiangsu.gov.cn/hrss/
jiangsu.zrzyt,dept,provincial,江苏省自然资源厅,mnr,https://zrzyt.jiangsu.gov.cn,,blackhole,alt=https://jiangsu.gov.cn/zrzyt/
